Date;Open;High;Low;Close;Adj Close;Volume;Rendimento;Rend %
19/03/20;93000000;97250000;91632500;94046501;94046501;207998000;0,02783;2,78306
20/03/20;96315498;97849998;91036499;92304497;92304497;196358000;-0,01852;-1,85228
23/03/20;91387497;95970001;90599998;95141502;95141502;156170000;0,03074;3,07353
24/03/20;97574997;97750000;95016998;97004997;97004997;142942000;0,01959;1,95866
25/03/20;96034500;97513000;94289001;94292000;94292000;129582000;-0,02797;-2,79676
26/03/20;95099998;97824501;94464500;97774498;97774498;124426000;0,03693;3,69331
27/03/20;96542999;96989502;94996002;95004997;95004997;107758000;-0,02833;-2,83254
30/03/20;96141502;98681503;95616997;98197502;98197502;122522000;0,03360;3,36035
31/03/20;98217499;99651001;97200500;97486000;97486000;102472000;-0,00725;-0,72456
01/04/20;96648499;97248001;94650002;95385002;95385002;82438000;-0,02155;-2,15518
02/04/20;95082001;96376503;94500000;95941498;95941498;86720000;0,00583;0,58342
03/04/20;95557503;96316498;94457497;95329498;95329498;72198000;-0,00638;-0,63789
06/04/20;96800003;99926003;96500999;99879501;99879501;115464000;0,04773;4,77292
07/04/20;100855499;101786003;99880997;100580002;100580002;102280000;0,00701;0,70135
08/04/20;101050003;102199997;100557503;102150002;102150002;79546000;0,01561;1,56095
09/04/20;102214996;102650002;100883003;102138000;102138000;92930000;-0,00012;-0,01175
13/04/20;102000000;109000000;101900002;108443497;108443497;134334000;0,06174;6,17351
14/04/20;110023499;114599998;109310501;114166000;114166000;161744000;0,05277;5,27694
15/04/20;112884003;116668503;112250000;115384003;115384003;137332000;0,01067;1,06687
16/04/20;117300003;123050003;116750000;120409500;120409500;240764000;0,04355;4,35545
17/04/20;118616501;120000000;115801003;118750000;118750000;158600000;-0,01378;-1,37821
20/04/20;119497498;122249001;119302498;119680496;119680496;115414000;0,00784;0,78358
21/04/20;120830498;121415497;113983002;116405998;116405998;149534000;-0,02736;-2,73603
22/04/20;118449997;119699997;117550003;118174500;118174500;84244000;0,01519;1,51925
23/04/20;119999001;121210999;119103996;119972504;119972504;101332000;0,01521;1,52148
24/04/20;120849998;121021500;119099998;120511002;120511002;76498000;0,00449;0,44885
27/04/20;122160004;122244003;118150002;118800003;118800003;112912000;-0,01420;-1,41979
28/04/20;118605003;118675003;115300003;115704002;115704002;105388000;-0,02606;-2,60606
29/04/20;116500504;119594498;115500000;118635498;118635498;91832000;0,02534;2,53362
30/04/20;120991997;123750000;119800499;123699997;123699997;190692000;0,04269;4,26896
01/05/20;116839996;118122002;112909500;114302002;114302002;195452000;-0,07597;-7,59741
04/05/20;112819000;116348999;112819000;115799500;115799500;97318000;0,01310;1,31012
05/05/20;117000000;117550003;115356499;115889999;115889999;64850000;0,00078;0,07815
06/05/20;116472000;117872498;116000000;117563004;117563004;62356000;0,01444;1,44361
07/05/20;118738998;118800003;117155502;118380501;118380501;67928000;0,00695;0,69537
08/05/20;118607002;119362000;117849998;118980499;118980499;64132000;0,00507;0,50684
11/05/20;118735001;120983498;118605499;120449997;120449997;65184000;0,01235;1,23507
12/05/20;120592499;120949997;117750000;117847504;117847504;61498000;-0,02161;-2,16064
13/05/20;118339996;120385002;116889999;118396004;118396004;95658000;0,00465;0,46543
14/05/20;118050499;119568497;117660500;119442497;119442497;72962000;0,00884;0,88389
15/05/20;118426003;120550003;117818497;120488998;120488998;84700000;0,00876;0,87615
18/05/20;120217499;121650002;119200500;121313004;121313004;87144000;0,00684;0,68388
19/05/20;121491501;124250000;121448502;122466499;122466499;86410000;0,00951;0,95084
20/05/20;123893501;125000504;123363503;124897003;124897003;79962000;0,01985;1,98463
21/05/20;125000000;126272499;122126999;122336998;122336998;102288000;-0,02050;-2,04969
22/05/20;122750504;123492500;121506500;121844002;121844002;57342000;-0,00403;-0,40298
26/05/20;122900002;123099998;120703003;121093002;121093002;71364000;-0,00616;-0,61636
27/05/20;120249496;120679001;116500000;120519501;120519501;101138000;-0,00474;-0,47360
28/05/20;119216499;121848503;118911499;120055000;120055000;63804000;-0,00385;-0,38542
29/05/20;120796997;122118500;119910004;122118500;122118500;70198000;0,01719;1,71880
01/06/20;122400002;123846497;122208504;123552002;123552002;58578000;0,01174;1,17386
02/06/20;123349998;123676498;122265503;123620499;123620499;50598000;0,00055;0,05544
03/06/20;123400497;124400002;123058502;123919998;123919998;53420000;0,00242;0,24227
04/06/20;123871498;125376999;122500504;123029999;123029999;58974000;-0,00718;-0,71820
05/06/20;122225502;124432503;121856499;124150002;124150002;66128000;0,00910;0,91035
08/06/20;125010002;126500000;124366997;126203003;126203003;79414000;0,01654;1,65365
09/06/20;126472000;131321503;126250000;130042999;130042999;103520000;0,03043;3,04271
10/06/20;132250000;136117493;131313004;132372498;132372498;98920000;0,01791;1,79133
11/06/20;130175003;133569000;126811501;127898003;127898003;116002000;-0,03380;-3,38023
12/06/20;130060501;131074005;125167503;127250999;127250999;108722000;-0,00506;-0,50587
15/06/20;126330002;129199997;125400002;128634003;128634003;77302000;0,01087;1,08683
16/06/20;131000000;131000000;128800003;130763504;130763504;71712000;0,01655;1,65547
17/06/20;132375000;132750000;131591003;132048996;132048996;59186000;0,00983;0,98307
18/06/20;132350494;132981995;131805496;132699005;132699005;49756000;0,00492;0,49225
19/06/20;133904007;134871506;132949997;133750504;133750504;115540000;0,00792;0,79239
22/06/20;134225006;135750000;133449997;135690994;135690994;64176000;0,01451;1,45083
23/06/20;136300995;139155502;135901993;138220505;138220505;84634000;0,01864;1,86417
24/06/20;139000000;139800003;136050003;136720001;136720001;90532000;-0,01086;-1,08559
25/06/20;136977493;137811493;135606995;137729004;137729004;59374000;0,00738;0,73801
26/06/20;138753006;139128494;134399994;134643494;134643494;130016000;-0,02240;-2,24028
29/06/20;134500504;134839996;131503998;134018997;134018997;84468000;-0,00464;-0,46382
30/06/20;134253494;138481506;133751495;137940994;137940994;75394000;0,02926;2,92645
01/07/20;137899506;144750000;137699997;143934998;143934998;127268000;0,04345;4,34534
02/07/20;145600494;147778000;143554993;144514999;144514999;131868000;0,00403;0,40296
06/07/20;146748505;152994003;146500000;152852005;152852005;137612000;0,05769;5,76896
07/07/20;152927505;153477493;149500000;150005997;150005997;105150000;-0,01862;-1,86194
08/07/20;151130493;154198502;150621506;154055496;154055496;100752000;0,02700;2,69956
09/07/20;155799500;159694000;153699997;159131500;159131500;127774000;0,03295;3,29492
10/07/20;159587997;160750000;156785004;160000000;160000000;109720000;0,00546;0,54578
13/07/20;162552994;167214493;153419495;155199997;155199997;154408000;-0,03000;-3,00000
14/07/20;154449997;156369003;147500000;154199997;154199997;144638000;-0,00644;-0,64433
15/07/20;154011505;154917496;148658997;150443497;150443497;115778000;-0,02436;-2,43612
16/07/20;148552994;151600006;145911499;149994995;149994995;127884000;-0,00298;-0,29812
17/07/20;150449997;151199997;147422501;148098495;148098495;95226000;-0,01264;-1,26438
20/07/20;150009995;160067993;149701004;159841995;159841995;151964000;0,07930;7,92952
21/07/20;161624496;162029007;155285995;156914505;156914505;122426000;-0,01831;-1,83149
22/07/20;156250000;157500000;153263000;154995499;154995499;82084000;-0,01223;-1,22296
23/07/20;154913498;154913498;148500000;149327499;149327499;113138000;-0,03657;-3,65688
24/07/20;146500000;151578995;144399994;150445496;150445496;112648000;0,00749;0,74869
27/07/20;153100006;154899994;150788498;152760498;152760498;83410000;0,01539;1,53876
28/07/20;152713501;153854507;149787994;150016495;150016495;62534000;-0,01796;-1,79628
29/07/20;151549500;151957993;149838501;151676498;151676498;59482000;0,01107;1,10655
30/07/20;150699997;154600006;150250000;152593994;152593994;122566000;0,00605;0,60490
31/07/20;162199997;162341003;157550003;158233994;158233994;161710000;0,03696;3,69608
03/08/20;159025497;159199997;155199997;155594498;155594498;101494000;-0,01668;-1,66810
04/08/20;155060501;158362000;155060501;156941498;156941498;93886000;0,00866;0,86571
05/08/20;157188507;160679504;156365005;160251495;160251495;78330000;0,02109;2,10906
06/08/20;159718002;162373505;158271500;161250000;161250000;78812000;0,00623;0,62309
07/08/20;161200500;162040497;157033493;158373001;158373001;78722000;-0,01784;-1,78419
10/08/20;158515503;158625504;155076004;157408005;157408005;63346000;-0,00609;-0,60932
11/08/20;155660004;157960999;153649994;154033493;154033493;74362000;-0,02144;-2,14380
12/08/20;155399994;158719498;155070999;158112000;158112000;70442000;0,02648;2,64781
13/08/20;159149506;160876007;157750000;158050995;158050995;62980000;-0,00039;-0,03858
14/08/20;158908997;158912003;156000000;157401001;157401001;55034000;-0,00411;-0,41126
17/08/20;158656006;159748505;157709000;159120499;159120499;53824000;0,01092;1,09243
18/08/20;160600006;166000000;160291000;165624496;165624496;106920000;0,04087;4,08747
19/08/20;165150497;165794998;162800003;163024002;163024002;83702000;-0,01570;-1,57011
20/08/20;162600006;165630997;161899994;164868500;164868500;66650000;0,01131;1,13143
21/08/20;164750000;165720001;163769501;164235992;164235992;71518000;-0,00384;-0,38364
24/08/20;165507507;169016006;162878006;165373001;165373001;93326000;0,00692;0,69230
25/08/20;164749496;167869995;163350006;167324493;167324493;79856000;0,01180;1,18005
26/08/20;167555496;172587006;167228500;172092499;172092499;130174000;0,02850;2,84956
27/08/20;172502502;172649994;168899994;170000000;170000000;85296000;-0,01216;-1,21592
28/08/20;171149994;171668503;169324997;170089996;170089996;57940000;0,00053;0,05294
31/08/20;170449493;174750000;170250000;172548004;172548004;83718000;0,01445;1,44512
01/09/20;174479004;175693497;173350006;174955994;174955994;68644000;0,01396;1,39555
02/09/20;177350006;177612503;174334503;176572495;176572495;78630000;0,00924;0,92395
03/09/20;174250000;174420502;165149994;168399994;168399994;163222000;-0,04628;-4,62841
04/09/20;165899994;169074997;155556503;164731003;164731003;175636000;-0,02179;-2,17874
08/09/20;157199997;162542496;156500000;157492004;157492004;121884000;-0,04394;-4,39444
09/09/20;160149506;165158997;159250000;163430496;163430496;103774000;0,03771;3,77066
10/09/20;165360992;167494507;158527496;158755493;158755493;106614000;-0,02861;-2,86055
11/09/20;160434494;160867004;154199005;155811005;155811005;101880000;-0,01855;-1,85473
14/09/20;158647003;159369507;154800003;155148499;155148499;90592000;-0,00425;-0,42520
15/09/20;156807999;158751007;155445999;157806503;157806503;80430000;0,01713;1,71320
16/09/20;158999496;159362000;153707504;153904999;153904999;90244000;-0,02472;-2,47233
17/09/20;150462494;151471497;148627502;150436493;150436493;128982000;-0,02254;-2,25367
18/09/20;151587006;151889999;145276993;147745499;147745499;177852000;-0,01789;-1,78879
21/09/20;145324997;148100006;143550003;148023499;148023499;122358000;0,00188;0,18816
22/09/20;151692001;156699493;150009995;156449493;156449493;138976000;0,05692;5,69234
23/09/20;156021500;156350006;149619003;149992996;149992996;113054000;-0,04127;-4,12689
24/09/20;148889496;153464996;148250000;150989502;150989502;110588000;0,00664;0,66437
25/09/20;152742996;155076996;149949997;154756500;154756500;92304000;0,02495;2,49487
28/09/20;157442505;158751999;155858505;158702499;158702499;84484000;0,02550;2,54981
29/09/20;158769501;159412994;156626999;157244003;157244003;69916000;-0,00919;-0,91901
30/09/20;157057007;160643997;156699493;157436493;157436493;97922000;0,00122;0,12241
01/10/20;160399994;161199997;158600006;161063004;161063004;99438000;0,02303;2,30348
02/10/20;157681503;159789993;156149994;156250000;156250000;112262000;-0,02988;-2,98827
05/10/20;157292007;160126495;157042496;159960007;159960007;75506000;0,02374;2,37440
06/10/20;158250000;159100006;154500000;154998001;154998001;101738000;-0,03102;-3,10203
07/10/20;156750000;160000000;156619507;159784500;159784500;86188000;0,03088;3,08810
08/10/20;161249496;161664505;158749496;159527496;159527496;63482000;-0,00161;-0,16084
09/10/20;160500000;164449493;159891495;164332504;164332504;98158000;0,03012;3,01202
12/10/20;167496994;174811996;166977493;172146500;172146500;167284000;0,04755;4,75499
13/10/20;173399506;174619003;171210999;172181503;172181503;114894000;0,00020;0,02033
14/10/20;172350006;173244003;167000000;168185501;168185501;116254000;-0,02321;-2,32081
15/10/20;164600494;167794006;164000000;166932495;166932495;104468000;-0,00745;-0,74501
16/10/20;168161499;169983002;158000000;163635498;163635498;129488000;-0,01975;-1,97505
19/10/20;164980499;166449997;159636993;160360504;160360504;104472000;-0,02001;-2,00140
20/10/20;161113998;163300003;159600494;160850494;160850494;90194000;0,00306;0,30556
21/10/20;160625000;161694000;158000000;159246994;159246994;91854000;-0,00997;-0,99689
22/10/20;159493500;159937500;156097000;158820007;158820007;84240000;-0,00268;-0,26813
23/10/20;159550003;160266495;157000000;160220001;160220001;69334000;0,00881;0,88150
26/10/20;159936996;164149002;157664993;160352005;160352005;118024000;0,00082;0,08239
27/10/20;161246994;164582993;160565002;164316498;164316498;85820000;0,02472;2,47237
28/10/20;162464996;163201004;158123505;158139008;158139008;111766000;-0,03760;-3,75951
29/10/20;160063507;162862503;158199997;160550507;160550507;131930000;0,01525;1,52492
30/10/20;157887497;158350006;150949997;151807495;151807495;167728000;-0,05446;-5,44565
02/11/20;153087006;153985504;147505997;150223999;150223999;145148000;-0,01043;-1,04309
03/11/20;150926498;153744995;149048996;152420502;152420502;97958000;0,01462;1,46215
04/11/20;157999496;162242493;156986496;162057999;162057999;136780000;0,06323;6,32297
05/11/20;165998505;168339996;164444000;166100006;166100006;115786000;0,02494;2,49417
06/11/20;165231995;166100006;161600006;165568497;165568497;92946000;-0,00320;-0,31999
09/11/20;161551498;164449997;155605499;157186996;157186996;143808000;-0,05062;-5,06226
10/11/20;154751007;155699997;150973999;151751007;151751007;131820000;-0,03458;-3,45829
11/11/20;153089005;156957504;152500000;156869507;156869507;87338000;0,03373;3,37296
12/11/20;157997498;158794006;154302505;155514008;155514008;87240000;-0,00864;-0,86409
13/11/20;156100006;157085999;154269501;156440506;156440506;75124000;0,00596;0,59576
16/11/20;154660004;157134995;153634506;156552994;156552994;76174000;0,00072;0,07190
17/11/20;159177002;159462494;156763000;156783005;156783005;68894000;0,00147;0,14692
18/11/20;156699997;157000000;155255005;155272995;155272995;58336000;-0,00963;-0,96312
19/11/20;155265503;156250000;154046005;155850998;155850998;60206000;0,00372;0,37225
20/11/20;155850998;156644501;154902496;154970001;154970001;67488000;-0,00565;-0,56528
23/11/20;155835007;156987503;153272995;154919495;154919495;94178000;-0,00033;-0,03259
24/11/20;155024994;156712494;154313004;155903000;155903000;72042000;0,00635;0,63485
25/11/20;157093506;159899994;157013000;159253494;159253494;75808000;0,02149;2,14909
27/11/20;160563004;160809494;159502502;159766998;159766998;47858000;0,00322;0,32244
30/11/20;160423996;161419495;156277496;158401993;158401993;81278000;-0,00854;-0,85437
01/12/20;159425003;162447495;157858994;161003998;161003998;90740000;0,01643;1,64266
02/12/20;161082504;161600006;158662994;160176498;160176498;62586000;-0,00514;-0,51396
03/12/20;160272995;161432007;159065506;159336502;159336502;57840000;-0,00524;-0,52442
04/12/20;159910507;159910507;157938004;158128998;158128998;58272000;-0,00758;-0,75783
07/12/20;157824005;159037994;157084503;157899994;157899994;55026000;-0,00145;-0,14482
08/12/20;157945007;159206497;156001007;158864502;158864502;65726000;0,00611;0,61083
09/12/20;158394501;158721497;154399994;155210007;155210007;82016000;-0,02300;-2,30038
10/12/20;154449493;157104996;153800003;155074493;155074493;60604000;-0,00087;-0,08731
11/12/20;154832993;155933502;153641006;155820999;155820999;61294000;0,00481;0,48139
14/12/20;157149994;159523499;156300003;157848495;157848495;83116000;0,01301;1,30117
15/12/20;159050507;159425003;156524506;158255997;158255997;66390000;0,00258;0,25816
16/12/20;158800507;162350006;158184006;162048004;162048004;88552000;0,02396;2,39612
17/12/20;162500000;163175507;161050003;161804001;161804001;69486000;-0,00151;-0,15057
18/12/20;162199493;162470993;158580002;160082504;160082504;119914000;-0,01064;-1,06394
21/12/20;160000504;161348495;158300003;160309006;160309006;76736000;0,00141;0,14149
22/12/20;160141998;161100006;159003998;160326004;160326004;47388000;0,00011;0,01060
23/12/20;160250000;160506500;159208496;159263504;159263504;41876000;-0,00663;-0,66271
24/12/20;159695007;160100006;158449997;158634506;158634506;29038000;-0,00395;-0,39494
28/12/20;159699997;165199997;158634506;164197998;164197998;113736000;0,03507;3,50711
29/12/20;165496994;167532501;164061005;166100006;166100006;97458000;0,01158;1,15836
30/12/20;167050003;167104996;164123505;164292496;164292496;64186000;-0,01088;-1,08821
31/12/20;163750000;164145996;162059998;162846497;162846497;59144000;-0,00880;-0,88014
04/01/21;163500000;163600006;157201004;159331497;159331497;88228000;-0,02158;-2,15847
05/01/21;158300507;161169006;158253006;160925507;160925507;53110000;0,01000;1,00044
06/01/21;157324005;159875504;156557999;156919006;156919006;87896000;-0,02490;-2,48966
07/01/21;157850006;160427002;157750000;158108002;158108002;70290000;0,00758;0,75771
08/01/21;159000000;159531998;157110001;159134995;159134995;70754000;0,00650;0,64955
11/01/21;157400497;157819000;155500000;155710495;155710495;73668000;-0,02152;-2,15195
12/01/21;156000000;157106995;154300003;156041504;156041504;70292000;0,00213;0,21258
13/01/21;156421997;159497498;156104004;158294495;158294495;66424000;0,01444;1,44384
14/01/21;158376007;158899994;156029495;156373505;156373505;61418000;-0,01214;-1,21355
15/01/21;156151001;157127502;154758499;155212494;155212494;84880000;-0,00742;-0,74246
19/01/21;155350006;157250000;154800003;156037994;156037994;66102000;0,00532;0,53185
20/01/21;159099503;163990005;158750000;163169006;163169006;106196000;0,04570;4,57005
21/01/21;164649994;167427505;164478500;165349503;165349503;98722000;0,01336;1,33634
22/01/21;165215500;166095505;164158005;164611496;164611496;56438000;-0,00446;-0,44633
25/01/21;166425003;168194504;162157501;164699997;164699997;74996000;0,00054;0,05376
26/01/21;164817993;166899994;164143494;166306503;166306503;59104000;0,00975;0,97541
27/01/21;167074493;167326004;160354004;161628998;161628998;93204000;-0,02813;-2,81258
28/01/21;161751999;165084000;161434494;161880997;161880997;62984000;0,00156;0,15591
29/01/21;161500000;161849503;159227493;160309998;160309998;85872000;-0,00970;-0,97047
01/02/21;162117996;167513000;161751495;167143997;167143997;83204000;0,04263;4,26299
02/02/21;169000000;171386993;168056503;169000000;169000000;141972000;0,01110;1,11042
03/02/21;171250504;171699997;165431000;165626495;165626495;141776000;-0,01996;-1,99616
04/02/21;166500000;167350006;163887497;166550003;166550003;73414000;0,00558;0,55758
05/02/21;165949997;168850006;165135498;167607498;167607498;72416000;0,00635;0,63494
08/02/21;167925003;168250000;165199997;166147003;166147003;65148000;-0,00871;-0,87138
09/02/21;165624496;166899994;164891998;165250000;165250000;44070000;-0,00540;-0,53989
10/02/21;165699997;165897507;162699997;164328995;164328995;63032000;-0,00557;-0,55734
11/02/21;164600006;164600006;162403000;163106506;163106506;46028000;-0,00744;-0,74393
12/02/21;162500000;164012497;161665497;163885498;163885498;46706000;0,00478;0,47760
16/02/21;162702499;165414993;162679504;163447495;163447495;51494000;-0,00267;-0,26726
17/02/21;163179993;166045502;162975006;165432007;165432007;65950000;0,01214;1,21416
18/02/21;164121002;166899994;163697006;166411499;166411499;60548000;0,00592;0,59208
19/02/21;166411499;166675003;162287506;162494995;162494995;86104000;-0,02354;-2,35351
22/02/21;160406494;161615997;158613007;159037003;159037003;70314000;-0,02128;-2,12806
23/02/21;156351501;160236496;154679993;159725006;159725006;93544000;0,00433;0,43261
24/02/21;158337494;158561493;156268997;157976501;157976501;60226000;-0,01095;-1,09470
25/02/21;156837006;158912994;152388000;152858002;152858002;90676000;-0,03240;-3,24004
26/02/21;154759995;156121994;151835007;154646500;154646500;85518000;0,01170;1,17004
01/03/21;156394501;157477997;154899506;157307007;157307007;54582000;0,01720;1,72038
02/03/21;157173492;158175995;154356003;154726501;154726501;51916000;-0,01640;-1,64043
03/03/21;154059006;155389008;149750000;150250000;150250000;79774000;-0,02893;-2,89317
04/03/21;150600006;152906494;147271500;148878494;148878494;109632000;-0,00913;-0,91282
05/03/21;150250000;150449997;144050003;150022995;150022995;107772000;0,00769;0,76875
08/03/21;150750000;153229507;147565506;147597504;147597504;83700000;-0,01617;-1,61675
09/03/21;150899506;154548004;150257507;153142502;153142502;80600000;0,03757;3,75684
10/03/21;154922501;155822998;151502502;152882004;152882004;60250000;-0,00170;-0,17010
11/03/21;155200500;156589005;154146500;155679504;155679504;55528000;0,01830;1,82984
12/03/21;153750000;154949005;152274994;154474503;154474503;48438000;-0,00774;-0,77403
15/03/21;153728500;154112000;151604507;154084000;154084000;58272000;-0,00253;-0,25279
16/03/21;155248505;156445496;153792999;154593002;154593002;50776000;0,00330;0,33034
17/03/21;153660995;158652496;153511002;156786499;156786499;62372000;0,01419;1,41889
18/03/21;155050003;155831497;151250000;151399506;151399506;72992000;-0,03436;-3,43588
19/03/21;151461502;153864502;150831497;153748001;153748001;92508000;0,01551;1,55119
22/03/21;153392502;156328995;153002502;155543503;155543503;58044000;0,01168;1,16782
23/03/21;156350006;159100006;156042496;156875000;156875000;76346000;0,00856;0,85603
24/03/21;157552002;158015503;154257507;154353500;154353500;59180000;-0,01607;-1,60733
25/03/21;153649506;155488998;151856995;152313004;152313004;71270000;-0,01322;-1,32196
26/03/21;152203003;152832993;149800003;152601501;152601501;66258000;0,00189;0,18941
29/03/21;152772003;154562500;151422501;153786499;153786499;54920000;0,00777;0,77653
30/03/21;153500504;153649994;151699997;152764496;152764496;46752000;-0,00665;-0,66456
31/03/21;153203003;155966507;153125000;154703995;154703995;61878000;0,01270;1,26960
01/04/21;155897003;158121994;155777496;158050003;158050003;58806000;0,02163;2,16285
05/04/21;158649994;161798004;158061996;161336502;161336502;66698000;0,02079;2,07940
06/04/21;161187500;162365494;160852005;161190994;161190994;50756000;-0,00090;-0,09019
07/04/21;161690002;165180496;161182495;163969498;163969498;66924000;0,01724;1,72373
08/04/21;165544998;166225006;164600006;164964996;164964996;56242000;0,00607;0,60712
09/04/21;165235001;168610001;164445007;168610001;168610001;86830000;0,02210;2,20956
12/04/21;167760498;169751999;167557495;168969498;168969498;65636000;0,00213;0,21321
13/04/21;170042496;171600006;169781494;170000000;170000000;66316000;0,00610;0,60987
14/04/21;170201996;170206497;166300003;166649994;166649994;62904000;-0,01971;-1,97059
15/04/21;168550003;169850006;167600006;168954498;168954498;64672000;0,01383;1,38284
16/04/21;169000000;170339996;167779495;169972000;169972000;63720000;0,00602;0,60223
19/04/21;169516495;171796494;168007996;168600494;168600494;54508000;-0,00807;-0,80690
20/04/21;168679993;169149506;165800003;166734497;166734497;52460000;-0,01107;-1,10676
21/04/21;165800003;168143005;165190506;168100998;168100998;44224000;0,00820;0,81957
22/04/21;168584000;168643494;165072495;165451996;165451996;51612000;-0,01576;-1,57584
23/04/21;165955002;168750000;165425003;167044006;167044006;63856000;0,00962;0,96222
26/04/21;167399994;171422501;166546997;170449997;170449997;97614000;0,02039;2,03898
27/04/21;172173492;173000000;169900497;170871506;170871506;76542000;0,00247;0,24729
28/04/21;171740005;174494003;171250000;172925003;172925003;92638000;0,01202;1,20178
29/04/21;175255005;175722504;171750000;173565506;173565506;153648000;0,00370;0,37039
30/04/21;176255997;177699997;173125000;173371002;173371002;140186000;-0,00112;-0,11206
03/05/21;174236496;174332504;168634995;169324493;169324493;117510000;-0,02334;-2,33402
04/05/21;167809494;168399002;163606506;165593506;165593506;108788000;-0,02203;-2,20345
05/05/21;166942993;167735001;163218002;163526993;163526993;74226000;-0,01248;-1,24794
06/05/21;163500000;165720001;162360001;165318497;165318497;88954000;0,01096;1,09554
07/05/21;165954498;166544495;164453506;164580505;164580505;94206000;-0,00446;-0,44641
