Date;Open;High;Low;Close;Adj Close;Volume;Rendimento;Rend %
22/04/20;83599998;83660004;81970001;82540001;79006477;5130300;0,01251;1,25123
23/04/20;83239998;84779999;81709999;82459999;78929901;5807200;-0,00097;-0,09693
24/04/20;84129997;84779999;81309998;83169998;79609520;9125400;0,00861;0,86102
27/04/20;83470001;85150002;82339996;85059998;81418571;7785000;0,02272;2,27245
28/04/20;87559998;88959999;86209999;88190002;84414589;7165900;0,03680;3,67976
29/04/20;91750000;96389999;90889999;96120003;92005104;9396500;0,08992;8,99195
30/04/20;93750000;94309998;91169998;91250000;87343597;6553700;-0,05067;-5,06659
01/05/20;88099998;89070000;87160004;88320000;84539024;4620200;-0,03211;-3,21096
04/05/20;86089996;87370003;85019997;86379997;82682083;4875400;-0,02197;-2,19656
05/05/20;88000000;88730003;86360001;86739998;83026657;4410300;0,00417;0,41676
06/05/20;87489998;87760002;83860001;84000000;80403961;4723400;-0,03159;-3,15886
07/05/20;85300003;87370003;84930000;86730003;83017090;4627600;0,03250;3,25000
08/05/20;88500000;89660004;87550003;89500000;85668518;3913100;0,03194;3,19382
11/05/20;87500000;87650002;85300003;85330002;81677032;5917600;-0,04659;-4,65922
12/05/20;86099998;87260002;83099998;83139999;79580780;5504900;-0,02567;-2,56651
13/05/20;82000000;82129997;77400002;78029999;74689537;10681600;-0,06146;-6,14626
14/05/20;76919998;83900002;76000000;83809998;80222099;10625100;0,07407;7,40741
15/05/20;82470001;83389999;81220001;82220001;78700165;6618600;-0,01897;-1,89714
18/05/20;86720001;89000000;85919998;88410004;84625183;7781700;0,07529;7,52859
19/05/20;88419998;89839996;86610001;87260002;83524406;4920600;-0,01301;-1,30076
20/05/20;89180000;91339996;88769997;90730003;86845863;5218500;0,03977;3,97662
21/05/20;90110001;91430000;89120003;89830002;85984383;6241900;-0,00992;-0,99196
22/05/20;89709999;89949997;88209999;89330002;85505791;3734500;-0,00557;-0,55661
26/05/20;93940002;95570000;92889999;94320000;90282166;6559400;0,05586;5,58603
27/05/20;100000000;101690002;96800003;101230003;96896355;11007700;0,07326;7,32613
28/05/20;101540001;102459999;98010002;98059998;93862061;9268200;-0,03131;-3,13149
29/05/20;95500000;97110001;94660004;95070000;91000061;7710900;-0,03049;-3,04915
01/06/20;95559998;98070000;94559998;96750000;92608147;4269500;0,01767;1,76712
02/06/20;98599998;100489998;98169998;99070000;94828827;5433800;0,02398;2,39793
03/06/20;102779999;105870003;101629997;105400002;100887848;7301000;0,06389;6,38942
04/06/20;103470001;107430000;103230003;106540001;101979042;5841600;0,01082;1,08159
05/06/20;114110001;115930000;108070000;109730003;105032455;10097600;0,02994;2,99418
08/06/20;111910004;113709999;110639999;113669998;108803795;6795200;0,03591;3,59063
09/06/20;110080002;111800003;108669998;110459999;105731224;5517400;-0,02824;-2,82396
10/06/20;110000000;110330002;105959999;106160004;101615303;5747400;-0,03893;-3,89281
11/06/20;100870003;102989998;98129997;98599998;94378929;8601200;-0,07121;-7,12133
12/06/20;103209999;103500000;98080002;101680000;97327087;7251100;0,03124;3,12373
15/06/20;100000000;104739998;97620003;103949997;99499901;6472400;0,02232;2,23249
16/06/20;109019997;109059998;102860001;105620003;101098412;6706000;0,01607;1,60655
17/06/20;105669998;106120003;103830002;103959999;99509491;4408200;-0,01572;-1,57168
18/06/20;102139999;103489998;101269997;102160004;97786537;3645700;-0,01731;-1,73143
19/06/20;104230003;104230003;99320000;100940002;96618759;7589500;-0,01194;-1,19421
22/06/20;98000000;100500000;97949997;99440002;95182983;4799900;-0,01486;-1,48603
23/06/20;100940002;101650002;99250000;99419998;95163841;4364800;-0,00020;-0,02012
24/06/20;97650002;98269997;95000000;95480003;91392517;5958300;-0,03963;-3,96298
25/06/20;94610001;98120003;93760002;97849998;93661049;5195400;0,02482;2,48219
26/06/20;95930000;96300003;92449997;93419998;89420692;10489400;-0,04527;-4,52734
29/06/20;94440002;95410004;93339996;94519997;90473595;4962400;0,01177;1,17748
30/06/20;94160004;95599998;93570000;95199997;91124496;4367100;0,00719;0,71942
01/07/20;95250000;96959999;93639999;94050003;90432198;3301000;-0,01208;-1,20798
02/07/20;96769997;97290001;93849998;94330002;90701408;4239700;0,00298;0,29771
06/07/20;96510002;97900002;95839996;96580002;92864868;4059600;0,02385;2,38524
07/07/20;95440002;95519997;92629997;93010002;89432198;5564200;-0,03696;-3,69642
08/07/20;91970001;93099998;90709999;92900002;89326416;6382100;-0,00118;-0,11827
09/07/20;92510002;93209999;89580002;90570000;87086060;4484500;-0,02508;-2,50808
10/07/20;90320000;93309998;89820000;93230003;89643730;4400900;0,02937;2,93696
13/07/20;94239998;95760002;92779999;93559998;89961029;4819700;0,00354;0,35396
14/07/20;93190002;95220001;92290001;94839996;91191795;4044400;0,01368;1,36810
15/07/20;96660004;97779999;96389999;97360001;93614868;5405600;0,02657;2,65711
16/07/20;96500000;97790001;95669998;96320000;92614868;2666000;-0,01068;-1,06820
17/07/20;96349998;96529999;95010002;95180000;91518723;2861600;-0,01184;-1,18355
20/07/20;94800003;95360001;93580002;94000000;90384109;3560100;-0,01240;-1,23976
21/07/20;95250000;97459999;94730003;96330002;92624489;4227100;0,02479;2,47873
22/07/20;95809998;97410004;95379997;96540001;92826401;4360300;0,00218;0,21800
23/07/20;95510002;97779999;95510002;96669998;92951401;4239800;0,00135;0,13466
24/07/20;95300003;97150002;93300003;95330002;91662941;4790300;-0,01386;-1,38616
27/07/20;94639999;95980003;93639999;95790001;92105247;3501800;0,00483;0,48253
28/07/20;95760002;96290001;94180000;94419998;90787941;3567400;-0,01430;-1,43022
29/07/20;94709999;96750000;94440002;96690002;92970642;2791700;0,02404;2,40416
30/07/20;94680000;94779999;92500000;94650002;91009109;3856300;-0,02110;-2,10984
31/07/20;94309998;94449997;92230003;93320000;89730270;4088200;-0,01405;-1,40518
03/08/20;93309998;94400002;92440002;93540001;89941811;2869000;0,00236;0,23575
04/08/20;93489998;93800003;92489998;93190002;89605278;2415100;-0,00374;-0,37417
05/08/20;93820000;95580002;93809998;95389999;91720627;2844900;0,02361;2,36077
06/08/20;95180000;96269997;94480003;95919998;92230247;2698800;0,00556;0,55561
07/08/20;95290001;99300003;94949997;99160004;95345634;4690700;0,03378;3,37782
10/08/20;99489998;102650002;99260002;101620003;97710991;5254800;0,02481;2,48084
11/08/20;103989998;105699997;102959999;103260002;99287910;4744000;0,01614;1,61385
12/08/20;104760002;104800003;100680000;101680000;97768677;3407800;-0,01530;-1,53012
13/08/20;100529999;101830002;99500000;100419998;96557152;3265400;-0,01239;-1,23918
14/08/20;99660004;101290001;99269997;100410004;96547546;1956500;-0,00010;-0,00995
17/08/20;99919998;100000000;97440002;97550003;93797562;7488500;-0,02848;-2,84832
18/08/20;98190002;98830002;96470001;96669998;92951401;3337300;-0,00902;-0,90211
19/08/20;96820000;97910004;95889999;96889999;93162933;3079600;0,00228;0,22758
20/08/20;95739998;97580002;95680000;96720001;92999481;3102500;-0,00175;-0,17545
21/08/20;96489998;97650002;95959999;96150002;92451416;2845100;-0,00589;-0,58933
24/08/20;96680000;99370003;96389999;99330002;95509087;4141100;0,03307;3,30733
25/08/20;100620003;100790001;98029999;99050003;95239861;2946600;-0,00282;-0,28189
26/08/20;98559998;99139999;97809998;98400002;94614845;2936500;-0,00656;-0,65624
27/08/20;98760002;102139999;98529999;101529999;97624458;3992100;0,03181;3,18089
28/08/20;102150002;102900002;100739998;102540001;98595596;4382900;0,00995;0,99478
31/08/20;102900002;102900002;101360001;101589996;97682152;4665800;-0,00926;-0,92647
01/09/20;100540001;102779999;100160004;102470001;98528297;3142500;0,00866;0,86623
02/09/20;102580002;104870003;102290001;104400002;100384056;3536900;0,01883;1,88348
03/09/20;104970001;109029999;103849998;104459999;100441734;6747900;0,00057;0,05747
04/09/20;106349998;108279999;104480003;105669998;101605209;5235100;0,01158;1,15834
08/09/20;104419998;105080002;103300003;103669998;99682129;4517000;-0,01893;-1,89268
09/09/20;104570000;104709999;102690002;103779999;99787910;2474700;0,00106;0,10611
10/09/20;104190002;105110001;102309998;102769997;98816750;3288900;-0,00973;-0,97321
11/09/20;102910004;103849998;102010002;103360001;99384071;2604400;0,00574;0,57410
14/09/20;104650002;107690002;104220001;107269997;103143654;3620100;0,03783;3,78289
15/09/20;107839996;108120003;106239998;106680000;102576347;3371500;-0,00550;-0,55001
16/09/20;106730003;107489998;104690002;105980003;101903282;5798900;-0,00656;-0,65617
17/09/20;104269997;105349998;103320000;104660004;100634071;3215300;-0,01246;-1,24552
18/09/20;104459999;106120003;103309998;103440002;99460983;6630300;-0,01166;-1,16568
21/09/20;100599998;100629997;96220001;98169998;94393692;8339900;-0,05095;-5,09474
22/09/20;98010002;99779999;96410004;98480003;94691780;4884400;0,00316;0,31578
23/09/20;95760002;97099998;95089996;95559998;91884094;9427200;-0,02965;-2,96507
24/09/20;95339996;96900002;93709999;95449997;91778328;4249000;-0,00115;-0,11511
25/09/20;94680000;96849998;94459999;96260002;92557175;2775600;0,00849;0,84862
28/09/20;99000000;99730003;98629997;98820000;95018700;3930900;0,02659;2,65946
29/09/20;98739998;99349998;97230003;97750000;93989853;3200400;-0,01083;-1,08278
30/09/20;98230003;101519997;98230003;100250000;96393707;5060900;0,02558;2,55754
01/10/20;100330002;101480003;99370003;101330002;97432159;4179300;0,01077;1,07731
02/10/20;99779999;103139999;98629997;101610001;97701378;3783300;0,00276;0,27632
05/10/20;103330002;104080002;102269997;103889999;99893677;2863200;0,02244;2,24387
06/10/20;105010002;105290001;101320000;101760002;97845619;3309200;-0,02050;-2,05024
07/10/20;102809998;104150002;102389999;103379997;99403297;3048400;0,01592;1,59198
08/10/20;104330002;106139999;104059998;106059998;102406143;2922600;0,02592;2,59238
09/10/20;105989998;107209999;105239998;106339996;102676498;3511300;0,00264;0,26400
12/10/20;106459999;107010002;106000000;106610001;102937195;2626700;0,00254;0,25391
13/10/20;105889999;106589996;104760002;105010002;101392334;2602600;-0,01501;-1,50080
14/10/20;105379997;106269997;104760002;104809998;101199211;2826300;-0,00190;-0,19046
15/10/20;103440002;104889999;103019997;104430000;100832314;2699300;-0,00363;-0,36256
16/10/20;104650002;105680000;104199997;104910004;101295769;2394300;0,00460;0,45964
19/10/20;105129997;105220001;102250000;102470001;98939819;3196500;-0,02326;-2,32581
20/10/20;102940002;104610001;102830002;103139999;99586746;2954700;0,00654;0,65385
21/10/20;103169998;103389999;101360001;101430000;97935669;2588400;-0,01658;-1,65794
22/10/20;101699997;104860001;101570000;104790001;101179909;3748800;0,03313;3,31263
23/10/20;100629997;103639999;100000000;100980003;97501152;8921200;-0,03636;-3,63584
26/10/20;99769997;100099998;95779999;96879997;93542404;5731500;-0,04060;-4,06022
27/10/20;97620003;97699997;94900002;94930000;91659592;3780300;-0,02013;-2,01280
28/10/20;91959999;93570000;91000000;91599998;88444305;7037800;-0,03508;-3,50785
29/10/20;91410004;92230003;90129997;91070000;87932571;5419500;-0,00579;-0,57860
30/10/20;90800003;91320000;89110001;91239998;88096718;4736300;0,00187;0,18667
02/11/20;92959999;94129997;92269997;93400002;90182312;3572900;0,02367;2,36739
03/11/20;94750000;96849998;94400002;96290001;92972725;4004300;0,03094;3,09422
04/11/20;94000000;97820000;92860001;96400002;93078941;4545500;0,00114;0,11424
05/11/20;97209999;98320000;96839996;98110001;94730034;4197300;0,01774;1,77386
06/11/20;98519997;98639999;96269997;96690002;93358955;3126300;-0,01447;-1,44735
09/11/20;110540001;119809998;110190002;117370003;113326515;17261700;0,21388;21,38794
10/11/20;118589996;119889999;115120003;115949997;111955421;7056800;-0,01210;-1,20985
11/11/20;115930000;116000000;110300003;111120003;107291840;5642700;-0,04166;-4,16558
12/11/20;109820000;112120003;109550003;111099998;107272522;4941200;-0,00018;-0,01800
13/11/20;112339996;115639999;112209999;114989998;111028511;4811500;0,03501;3,50135
16/11/20;119099998;120389999;116750000;118669998;114581726;5339100;0,03200;3,20028
17/11/20;116970001;117790001;114139999;116480003;112467171;4023200;-0,01845;-1,84545
18/11/20;116940002;118760002;114190002;114239998;110304337;3264300;-0,01923;-1,92308
19/11/20;113779999;114800003;112529999;114139999;110207779;3249800;-0,00088;-0,08753
20/11/20;113739998;114540001;111900002;112580002;108701523;3702300;-0,01367;-1,36674
23/11/20;114239998;116779999;113720001;116089996;112090607;3022900;0,03118;3,11778
24/11/20;119000000;120839996;117889999;120389999;116242470;6163400;0,03704;3,70403
25/11/20;119500000;120980003;118250000;120580002;116425926;4646600;0,00158;0,15782
27/11/20;120529999;121690002;119790001;120589996;116435577;2447700;0,00008;0,00829
30/11/20;120029999;121480003;118000000;118589996;114504471;3517700;-0,01659;-1,65851
01/12/20;120320000;122570000;119849998;119930000;115798317;3583400;0,01130;1,12995
02/12/20;119279999;122849998;118900002;122330002;118115639;3271900;0,02001;2,00117
03/12/20;122849998;123949997;122120003;123120003;118878418;4285100;0,00646;0,64580
04/12/20;124349998;125320000;123849998;125040001;120732269;5048600;0,01559;1,55945
07/12/20;124510002;124870003;122629997;123940002;119670166;4253700;-0,00880;-0,87972
08/12/20;122470001;124550003;122019997;123519997;119264626;3623000;-0,00339;-0,33888
09/12/20;123279999;123959999;121010002;121690002;117497681;3622800;-0,01482;-1,48154
10/12/20;120720001;122129997;119699997;121839996;117642517;2818800;0,00123;0,12326
11/12/20;120110001;120500000;118839996;120230003;116087997;2942800;-0,01321;-1,32140
14/12/20;121730003;121790001;116650002;117360001;113316841;5336300;-0,02387;-2,38709
15/12/20;118790001;119309998;115559998;119099998;114996902;4528900;0,01483;1,48262
16/12/20;118930000;119589996;118279999;119000000;114900360;2943700;-0,00084;-0,08396
17/12/20;119410004;119669998;118459999;118980003;114881058;3746700;-0,00017;-0,01680
18/12/20;118589996;119360001;116650002;117510002;113461685;8394100;-0,01236;-1,23550
21/12/20;115769997;118000000;113720001;116410004;112399582;4528300;-0,00936;-0,93609
22/12/20;116190002;116260002;114379997;114550003;110603661;3632300;-0,01598;-1,59780
23/12/20;115779999;118190002;115779999;116949997;112920982;2725200;0,02095;2,09515
24/12/20;116930000;117440002;115820000;117349998;113307198;707000;0,00342;0,34203
28/12/20;118050003;119349998;117599998;118360001;114282402;1878700;0,00861;0,86068
29/12/20;119239998;119349998;118000000;118139999;114069984;1860400;-0,00186;-0,18588
30/12/20;118250000;119949997;118150002;119430000;115315529;1954200;0,01092;1,09193
31/12/20;119709999;121059998;119160004;120910004;116744568;1747800;0,01239;1,23922
04/01/21;121300003;121800003;116849998;118040001;113973427;3472100;-0,02374;-2,37367
05/01/21;118260002;119279999;117099998;118669998;114581726;2112700;0,00534;0,53371
06/01/21;121000000;124730003;120809998;123059998;118820496;5861500;0,03699;3,69933
07/01/21;124099998;125690002;117349998;121660004;117880608;8696600;-0,01138;-1,13765
08/01/21;122070000;122199997;119519997;121779999;117996887;2934500;0,00099;0,09863
11/01/21;120419998;121410004;119389999;121059998;117299248;3311000;-0,00591;-0,59123
12/01/21;122000000;122320000;120720001;121620003;117841866;2671300;0,00463;0,46258
13/01/21;121599998;123889999;121160004;122400002;118597626;3678300;0,00641;0,64134
14/01/21;122650002;124500000;122089996;123779999;119934761;3404700;0,01127;1,12745
15/01/21;122480003;122860001;121709999;122150002;118355400;3948200;-0,01317;-1,31685
19/01/21;125489998;128059998;124239998;126750000;122812485;5818500;0,03766;3,76586
20/01/21;127190002;129539993;127070000;128940002;124934471;4090200;0,01728;1,72781
21/01/21;128289993;128889999;126099998;127430000;123471382;3654900;-0,01171;-1,17109
22/01/21;125739998;127059998;124879997;126139999;122221443;2954800;-0,01012;-1,01232
25/01/21;124239998;125000000;120320000;121150002;117386459;6156700;-0,03956;-3,95592
26/01/21;118750000;120290001;115720001;116150002;112541794;8932500;-0,04127;-4,12712
27/01/21;114860001;116800003;112099998;114089996;110545769;5816900;-0,01774;-1,77357
28/01/21;117430000;120379997;116599998;118970001;115274185;5788500;0,04277;4,27733
29/01/21;117739998;118389999;115809998;116260002;112648369;5059300;-0,02278;-2,27788
01/02/21;117699997;119290001;117000000;117029999;113394455;3359800;0,00662;0,66231
02/02/21;118290001;122419998;118279999;120699997;116950424;4036700;0,03136;3,13595
03/02/21;120080002;120980003;119559998;120440002;116698509;2782500;-0,00215;-0,21541
04/02/21;120989998;125410004;120800003;124900002;121019966;3915900;0,03703;3,70309
05/02/21;126620003;127339996;125629997;126279999;122357094;3184200;0,01105;1,10488
08/02/21;126870003;128399994;126750000;127989998;124013969;3360900;0,01354;1,35413
09/02/21;127650002;127660004;126199997;126680000;122744667;2175000;-0,01024;-1,02352
10/02/21;127629997;128699997;126839996;128229996;124246513;2929100;0,01224;1,22355
11/02/21;127449997;129119995;126980003;128309998;124324028;3733000;0,00062;0,06239
12/02/21;128190002;130460007;128000000;129619995;125593315;2873300;0,01021;1,02096
16/02/21;128910004;130910004;128250000;130679993;126620392;2730600;0,00818;0,81777
17/02/21;130080002;131160004;128440002;128559998;124566254;3088800;-0,01622;-1,62228
18/02/21;127489998;128830002;126080002;128490005;124498451;2269700;-0,00054;-0,05444
19/02/21;129490005;133360001;129490005;131710007;127618408;3419500;0,02506;2,50603
22/02/21;131509995;136470001;131369995;135949997;131726715;3923100;0,03219;3,21919
23/02/21;136470001;138309998;134279999;136940002;132685944;4814400;0,00728;0,72821
24/02/21;137199997;140949997;136809998;139889999;135544327;4099500;0,02154;2,15423
25/02/21;140619995;140639999;136369995;137080002;132821594;3607500;-0,02009;-2,00872
26/02/21;137100006;138250000;133789993;135259995;131058136;3654800;-0,01328;-1,32770
01/03/21;138179993;139770004;138119995;138710007;134400940;2972100;0,02551;2,55065
02/03/21;138240005;140190002;138080002;139250000;134924164;2929100;0,00389;0,38930
03/03/21;140000000;144250000;140000000;142589996;138160400;4393700;0,02399;2,39856
04/03/21;142149994;144110001;139949997;142679993;138247604;4461700;0,00063;0,06312
05/03/21;144660004;147960007;142080002;147330002;142753174;5048300;0,03259;3,25905
08/03/21;147279999;151460007;146720001;150270004;145601837;4283400;0,01996;1,99552
09/03/21;148580002;149080002;144110001;145100006;140592453;5806100;-0,03440;-3,44047
10/03/21;145699997;148289993;145440002;146750000;142191193;3049800;0,01137;1,13714
11/03/21;146000000;147820007;145130005;147750000;143160126;3147700;0,00681;0,68143
12/03/21;149100006;150639999;148020004;148539993;143925583;2420100;0,00535;0,53468
15/03/21;148039993;148919998;146029999;146990005;142423737;2586300;-0,01043;-1,04348
16/03/21;147250000;147259995;142820007;143300003;138848358;4031000;-0,02510;-2,51038
17/03/21;144759995;144820007;141899994;144679993;140185486;3278500;0,00963;0,96301
18/03/21;145490005;145500000;142070007;142580002;138150726;3173600;-0,01451;-1,45147
19/03/21;141899994;141940002;139740005;140710007;136338852;5098300;-0,01312;-1,31154
22/03/21;139490005;140990005;138809998;139949997;135602417;2274100;-0,00540;-0,54013
23/03/21;138940002;139500000;135130005;136080002;131852646;4905400;-0,02765;-2,76527
24/03/21;137970001;140039993;137610001;138419998;134119934;2638900;0,01720;1,71957
25/03/21;137949997;142529999;136759995;142279999;137860062;2766400;0,02789;2,78862
26/03/21;143740005;143979996;141050003;143729996;139264999;2687500;0,01019;1,01912
29/03/21;141979996;143070007;140309998;142369995;137947235;2220600;-0,00946;-0,94622
30/03/21;142899994;144479996;142610001;143490005;139032471;2034500;0,00787;0,78669
31/03/21;142979996;143259995;141350006;141440002;137458084;2957300;-0,01429;-1,42867
01/04/21;142339996;144630005;142210007;144570007;140499954;2629200;0,02213;2,21296
05/04/21;146910004;147479996;145610001;146059998;141948013;2960100;0,01031;1,03064
06/04/21;145979996;146529999;144380005;146149994;142035461;2851200;0,00062;0,06162
07/04/21;147419998;148360001;145720001;147130005;142987885;2399500;0,00671;0,67055
08/04/21;146800003;147160004;144679993;147039993;142900421;2295600;-0,00061;-0,06118
09/04/21;148210007;148440002;146690002;147779999;143619583;1783400;0,00503;0,50327
12/04/21;147259995;147770004;146410004;147570007;143415527;1869000;-0,00142;-0,14210
13/04/21;146550003;146600006;143839996;145990005;141879974;2132100;-0,01071;-1,07068
14/04/21;145809998;148750000;145699997;147419998;143269714;2141800;0,00980;0,97951
15/04/21;147509995;148589996;145500000;148529999;144348465;2901200;0,00753;0,75295
16/04/21;149710007;150449997;148690002;149990005;145767380;3480000;0,00983;0,98297
19/04/21;149190002;149509995;147800003;148539993;144358185;2259100;-0,00967;-0,96674
20/04/21;147210007;147500000;144509995;145100006;141015015;2526700;-0,02316;-2,31587
21/04/21;144000000;147380005;143020004;147179993;143036484;2161700;0,01433;1,43349
22/04/21;147570007;148919998;145869995;147160004;143017044;3247300;-0,00014;-0,01358
23/04/21;141539993;144979996;140679993;144330002;140266708;6395300;-0,01923;-1,92308
26/04/21;146800003;151119995;145559998;150339996;146107498;4821100;0,04164;4,16406
27/04/21;150699997;150880005;148850006;150360001;146126938;2692100;0,00013;0,01331
28/04/21;150679993;153460007;149440002;152539993;148245575;2584500;0,01450;1,44985
29/04/21;153850006;155080002;152089996;154630005;150276749;2636000;0,01370;1,37014
30/04/21;153600006;154039993;152479996;153350006;149032761;2712700;-0,00828;-0,82778
03/05/21;154589996;156050003;154009995;154800003;150441956;2726200;0,00946;0,94555
04/05/21;154479996;155740005;152839996;154529999;150179565;3025100;-0,00174;-0,17442
05/05/21;154869995;156729996;154320007;156389999;151987198;3001600;0,01204;1,20365
06/05/21;156860001;157509995;154020004;156880005;152463409;2798800;0,00313;0,31332
07/05/21;155610001;159259995;155339996;158979996;154504242;2617800;0,01339;1,33860
